Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order_id,Customer_id,Product_id,Shipment_id
Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,99.696,6,0.2,33.6474,708bd2fb-3361-4b82-a453-0821ec171d7e,a7bc1e9a-6e37-4409-8297-e6da672e0d89,c1973895-6814-4ddb-bc02-1d14f62e52f9,b52097df-ebdf-4dce-8c00-a1917f223559
Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,27.936,4,0.2,9.4284,708bd2fb-3361-4b82-a453-0821ec171d7e,a7bc1e9a-6e37-4409-8297-e6da672e0d89,c1973895-6814-4ddb-bc02-1d14f62e52f9,b52097df-ebdf-4dce-8c00-a1917f223559
Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Bookcases,84.98,1,0.0,18.6956,708bd2fb-3361-4b82-a453-0821ec171d7e,a7bc1e9a-6e37-4409-8297-e6da672e0d89,1a643d48-a302-4f67-baea-ea47160533b7,b52097df-ebdf-4dce-8c00-a1917f223559
Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,18.72,5,0.2,6.552,708bd2fb-3361-4b82-a453-0821ec171d7e,a7bc1e9a-6e37-4409-8297-e6da672e0d89,c1973895-6814-4ddb-bc02-1d14f62e52f9,b52097df-ebdf-4dce-8c00-a1917f223559
Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,49.98,2,0.0,8.4966,d1a13403-3f0c-498a-873a-8c89b87dc2c6,03410c61-1f3e-4e34-952f-7c5b9ac128ee,b5a6b04c-7073-437e-b60c-f9df408ee69b,5b4d57ef-618b-439f-9126-48b4ccad9467
Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Labels,11.784,3,0.2,4.2717,ba43ce19-a60c-42f1-a631-81e0500418e1,1e75b0fe-5894-4ca2-af5e-3abe56f7f03d,396079af-2d9a-4a5c-a4b9-c518258c4e5a,8f28f54e-1497-4925-b572-1ecc546655fa
Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Storage,272.736,3,0.2,-64.7748,ba43ce19-a60c-42f1-a631-81e0500418e1,1e75b0fe-5894-4ca2-af5e-3abe56f7f03d,b1035e3a-d289-47fd-997c-678681c45782,8f28f54e-1497-4925-b572-1ecc546655fa
Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,3.54,2,0.8,-5.487,ba43ce19-a60c-42f1-a631-81e0500418e1,1e75b0fe-5894-4ca2-af5e-3abe56f7f03d,c1973895-6814-4ddb-bc02-1d14f62e52f9,8f28f54e-1497-4925-b572-1ecc546655fa
Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,51.52,5,0.2,-10.948,68524b9e-8a37-41c2-80d5-cec38e8d1d2d,1fa9449a-aaf3-4fe7-9579-714e6fd68789,5d822846-ccd8-4f69-9981-0af311c352c6,cf94f0a7-3531-4684-8307-28ee9ec771f8
Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,3.528,1,0.2,1.1466,68524b9e-8a37-41c2-80d5-cec38e8d1d2d,1fa9449a-aaf3-4fe7-9579-714e6fd68789,efe32969-3c1a-4c37-a0ae-35295a30cbb7,cf94f0a7-3531-4684-8307-28ee9ec771f8
Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,4.624,1,0.2,1.6762,68524b9e-8a37-41c2-80d5-cec38e8d1d2d,1fa9449a-aaf3-4fe7-9579-714e6fd68789,efe32969-3c1a-4c37-a0ae-35295a30cbb7,cf94f0a7-3531-4684-8307-28ee9ec771f8
Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,55.168,4,0.2,6.2064,68524b9e-8a37-41c2-80d5-cec38e8d1d2d,1fa9449a-aaf3-4fe7-9579-714e6fd68789,5d822846-ccd8-4f69-9981-0af311c352c6,cf94f0a7-3531-4684-8307-28ee9ec771f8
Same Day,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,567.12,10,0.2,-28.356,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,62883cba-5983-4ffa-8fc3-8acfbcdad95d,5116f1a6-0127-4865-9bac-29823fab25ea,daa7a873-8814-4654-9fdc-e1dd9af507e5
Same Day,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,359.32,4,0.0,7.1864,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,62883cba-5983-4ffa-8fc3-8acfbcdad95d,b1035e3a-d289-47fd-997c-678681c45782,daa7a873-8814-4654-9fdc-e1dd9af507e5
Second Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Phones,11.992,1,0.2,0.8994,7fdb73a1-1027-4a78-90af-0c88cdc6d7d1,969d988e-2a40-4886-9451-7ecee8e53053,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,923d419d-8406-474a-be4d-39d98b19c110
Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,58.05,3,0.0,26.703,88e33e6a-bab5-46be-a921-af89743819f0,1e9f5749-4928-4ca7-ad23-f2bfd307ac65,c1973895-6814-4ddb-bc02-1d14f62e52f9,ce9ea84d-6da4-43eb-94a7-1415559d5d6a
Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,157.74,11,0.0,56.7864,88e33e6a-bab5-46be-a921-af89743819f0,1e9f5749-4928-4ca7-ad23-f2bfd307ac65,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,ce9ea84d-6da4-43eb-94a7-1415559d5d6a
Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Art,56.98,7,0.0,22.792,88e33e6a-bab5-46be-a921-af89743819f0,1e9f5749-4928-4ca7-ad23-f2bfd307ac65,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,ce9ea84d-6da4-43eb-94a7-1415559d5d6a
Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,2.88,1,0.0,1.4112,88e33e6a-bab5-46be-a921-af89743819f0,1e9f5749-4928-4ca7-ad23-f2bfd307ac65,c1973895-6814-4ddb-bc02-1d14f62e52f9,ce9ea84d-6da4-43eb-94a7-1415559d5d6a
First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Copiers,1199.976,3,0.2,374.9925,d1a13403-3f0c-498a-873a-8c89b87dc2c6,5972ec12-06da-4ed2-a47f-49c49644faa7,ef461340-5acb-45a1-916c-effe6071b174,e7ce697d-48d5-4597-8d05-55fff589ea97
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,79.92,4,0.0,28.7712,6bcd80da-a1fb-4ff7-852a-7ef5d4f27fb7,cc0c9c9a-6ce6-4de6-9760-0d6ff8686d73,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,fa111922-07a5-46c8-ba75-71bb04c9e562
Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,383.438,4,0.45,-167.3184,03482597-37e7-417e-88e0-1db4ffa6e63d,07ccfbeb-66f4-4165-89ea-85912141703f,5116f1a6-0127-4865-9bac-29823fab25ea,fba7f509-8f04-4acb-8593-d9bbb4cbc4c1
Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,Storage,24.56,2,0.0,6.8768,0850a0fc-2df0-4185-91db-65a29d7122e5,98820ef5-f61c-4578-9e8e-2b6925c3b435,b1035e3a-d289-47fd-997c-678681c45782,26b5be5a-e81b-4a99-8901-d1384241497d
Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Technology,Accessories,119.8,4,0.0,47.92,0850a0fc-2df0-4185-91db-65a29d7122e5,98820ef5-f61c-4578-9e8e-2b6925c3b435,b5a6b04c-7073-437e-b60c-f9df408ee69b,26b5be5a-e81b-4a99-8901-d1384241497d
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,13.128,3,0.2,4.2666,b5176502-d9d6-4a21-989f-053e1407d6eb,f54281b1-919b-4105-992f-e40e00e7c5ef,c1973895-6814-4ddb-bc02-1d14f62e52f9,fec379b9-fc5e-41cd-bd33-8293b2b24a3b
Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Office Supplies,Paper,22.72,4,0.0,10.224,8c3b7e5f-b031-4ea6-a8b1-e4979b44ff3c,dd2fa37d-b12d-4535-be50-f5c45547bfda,efe32969-3c1a-4c37-a0ae-35295a30cbb7,f8115d80-673a-4ed9-b197-d325367dc2fa
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,58.32,9,0.0,27.9936,ac02a915-df6e-4e8b-9ffb-631c28677302,e260663b-fc08-45b6-82e4-a24e7dfcea7b,efe32969-3c1a-4c37-a0ae-35295a30cbb7,cc379952-b745-49f8-a3c3-d4b3fa25f59e
Standard Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,12.39,3,0.0,5.6994,8eb41e9e-d259-4129-b90d-df9f36ec5532,34f1d77b-6626-4a05-a7b6-9df4cff7ee4a,396079af-2d9a-4a5c-a4b9-c518258c4e5a,e18c3d5f-188b-4614-b595-dafefb65b45d
Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,107.982,3,0.4,-26.9955,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,e0f07d04-1c8b-41ae-937f-6fb7c374bb73
Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,11.36,2,0.0,5.3392,fdf989bf-c0ad-46f2-ac14-26ab5326a499,0e6db847-43a1-4115-851f-b702b0f1e35c,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,676e03ae-c914-4153-b941-fa6bccff31d5
Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,50.94,3,0.0,25.47,fdf989bf-c0ad-46f2-ac14-26ab5326a499,0e6db847-43a1-4115-851f-b702b0f1e35c,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,676e03ae-c914-4153-b941-fa6bccff31d5
Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Technology,Accessories,646.74,6,0.0,258.696,fdf989bf-c0ad-46f2-ac14-26ab5326a499,0e6db847-43a1-4115-851f-b702b0f1e35c,b5a6b04c-7073-437e-b60c-f9df408ee69b,676e03ae-c914-4153-b941-fa6bccff31d5
Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Binders,5.64,3,0.0,2.7072,fdf989bf-c0ad-46f2-ac14-26ab5326a499,0e6db847-43a1-4115-851f-b702b0f1e35c,c1973895-6814-4ddb-bc02-1d14f62e52f9,676e03ae-c914-4153-b941-fa6bccff31d5
Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Storage,572.58,6,0.0,34.3548,fdf989bf-c0ad-46f2-ac14-26ab5326a499,0e6db847-43a1-4115-851f-b702b0f1e35c,b1035e3a-d289-47fd-997c-678681c45782,676e03ae-c914-4153-b941-fa6bccff31d5
Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,310.88,2,0.2,23.316,fd44723b-af3d-4090-b123-4627e8a2dd94,1b848470-a438-44c5-a828-b3cbb3850dc1,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,3fbf28f7-f0fd-4608-b0da-8290d11b2e39
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Chairs,641.96,2,0.0,179.7488,6d60d759-529b-4320-90cc-f19f0f763d97,f77000e1-1f5a-4e12-b70b-17d690cb8cd3,c1501176-6208-4087-9c61-6d1d04993c21,84fea813-b14e-41e7-b2de-1e2ad9a56acb
Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,18.28,2,0.0,9.14,7276a108-ba43-4dcc-84fc-7702cfc65416,eaf5d258-42c9-47e5-b475-d135899434c0,c1973895-6814-4ddb-bc02-1d14f62e52f9,8a51ac47-e32a-4e49-b7a1-a6b83bdd45a6
Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Technology,Phones,207.0,3,0.0,51.75,7276a108-ba43-4dcc-84fc-7702cfc65416,eaf5d258-42c9-47e5-b475-d135899434c0,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,8a51ac47-e32a-4e49-b7a1-a6b83bdd45a6
Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,32.35,5,0.0,16.175,7276a108-ba43-4dcc-84fc-7702cfc65416,eaf5d258-42c9-47e5-b475-d135899434c0,c1973895-6814-4ddb-bc02-1d14f62e52f9,8a51ac47-e32a-4e49-b7a1-a6b83bdd45a6
Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,7.71,1,0.0,3.4695,7276a108-ba43-4dcc-84fc-7702cfc65416,eaf5d258-42c9-47e5-b475-d135899434c0,c1973895-6814-4ddb-bc02-1d14f62e52f9,8a51ac47-e32a-4e49-b7a1-a6b83bdd45a6
Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Art,40.3,2,0.0,10.881,7276a108-ba43-4dcc-84fc-7702cfc65416,eaf5d258-42c9-47e5-b475-d135899434c0,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,8a51ac47-e32a-4e49-b7a1-a6b83bdd45a6
Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Furniture,Furnishings,34.58,7,0.0,14.5236,7276a108-ba43-4dcc-84fc-7702cfc65416,eaf5d258-42c9-47e5-b475-d135899434c0,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,8a51ac47-e32a-4e49-b7a1-a6b83bdd45a6
Standard Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Art,32.76,7,0.2,3.6855,dc606b04-e9f5-418f-962d-7ddb1e40e1eb,0b28ac64-26c2-486a-95ef-77be544a07fd,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,c20bb525-b3c6-4441-97f3-9a5392a6da06
First Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,544.008,3,0.2,40.8006,d1a13403-3f0c-498a-873a-8c89b87dc2c6,92b7a73c-6dac-4c70-9cb2-7bcf938e73a8,c1501176-6208-4087-9c61-6d1d04993c21,6a7f47d5-17fd-4d60-9f34-2ff84caa099c
First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,59.94,3,0.0,28.1718,d1a13403-3f0c-498a-873a-8c89b87dc2c6,92b7a73c-6dac-4c70-9cb2-7bcf938e73a8,efe32969-3c1a-4c37-a0ae-35295a30cbb7,6a7f47d5-17fd-4d60-9f34-2ff84caa099c
First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,23.92,4,0.0,11.7208,d1a13403-3f0c-498a-873a-8c89b87dc2c6,92b7a73c-6dac-4c70-9cb2-7bcf938e73a8,efe32969-3c1a-4c37-a0ae-35295a30cbb7,6a7f47d5-17fd-4d60-9f34-2ff84caa099c
First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,4.28,1,0.0,1.926,d1a13403-3f0c-498a-873a-8c89b87dc2c6,92b7a73c-6dac-4c70-9cb2-7bcf938e73a8,efe32969-3c1a-4c37-a0ae-35295a30cbb7,6a7f47d5-17fd-4d60-9f34-2ff84caa099c
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,32.07,5,0.7,-22.449,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,c1973895-6814-4ddb-bc02-1d14f62e52f9,88cbf26c-171e-4a20-b98c-5d811ee4034a
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,24.0,2,0.2,-2.7,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,b5a6b04c-7073-437e-b60c-f9df408ee69b,88cbf26c-171e-4a20-b98c-5d811ee4034a
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,35.49,1,0.5,-15.6156,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,1a643d48-a302-4f67-baea-ea47160533b7,88cbf26c-171e-4a20-b98c-5d811ee4034a
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,47.984,2,0.2,0.5998,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,b5a6b04c-7073-437e-b60c-f9df408ee69b,88cbf26c-171e-4a20-b98c-5d811ee4034a
Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,186.69,3,0.0,87.7443,4bcf3d8e-6dd4-41ae-a470-b36125826b8e,7eb99cd3-e860-421e-9346-fda2261a7c67,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,02ddaedf-a1ef-4f1a-9cb2-01d9e1496dc9
Second Class,Consumer,United States,Lancaster,California,93534,West,Office Supplies,Binders,17.456,2,0.2,5.8914,ad94553c-9c49-4f90-a4f4-c4371fe4d459,6acc570e-8a10-4f01-854a-8af3cfc0deef,c1973895-6814-4ddb-bc02-1d14f62e52f9,c180adb4-7372-47ff-a22b-eec067a5d129
Standard Class,Consumer,United States,Lancaster,California,93534,West,Furniture,Chairs,348.928,2,0.2,34.8928,ad94553c-9c49-4f90-a4f4-c4371fe4d459,6acc570e-8a10-4f01-854a-8af3cfc0deef,c1501176-6208-4087-9c61-6d1d04993c21,46e856fb-940c-439e-adc1-1bde3c7894b2
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,143.96,4,0.0,69.1008,5273ba58-c15b-4224-b25c-ca8709d62053,aceaa9c3-d4bc-4d14-8871-05572743a2c7,c1973895-6814-4ddb-bc02-1d14f62e52f9,325851a1-c405-4909-8b4d-713965c03919
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,15.42,1,0.0,4.1634,5273ba58-c15b-4224-b25c-ca8709d62053,aceaa9c3-d4bc-4d14-8871-05572743a2c7,b1035e3a-d289-47fd-997c-678681c45782,325851a1-c405-4909-8b4d-713965c03919
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,43.04,8,0.0,21.0896,5273ba58-c15b-4224-b25c-ca8709d62053,aceaa9c3-d4bc-4d14-8871-05572743a2c7,c1973895-6814-4ddb-bc02-1d14f62e52f9,325851a1-c405-4909-8b4d-713965c03919
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Chairs,332.94,3,0.0,79.9056,5273ba58-c15b-4224-b25c-ca8709d62053,aceaa9c3-d4bc-4d14-8871-05572743a2c7,c1501176-6208-4087-9c61-6d1d04993c21,325851a1-c405-4909-8b4d-713965c03919
Same Day,Consumer,United States,Asheville,North Carolina,28806,South,Technology,Phones,1363.96,5,0.2,85.2475,1e927b9e-d864-4d87-957f-338929a7fd33,1636dbc1-b10d-4a48-a8ef-c4a9e5c0150c,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,17e0dfec-ed0a-455f-b04c-89d2ee9829b7
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,9.96,2,0.0,4.5816,d1a13403-3f0c-498a-873a-8c89b87dc2c6,03410c61-1f3e-4e34-952f-7c5b9ac128ee,396079af-2d9a-4a5c-a4b9-c518258c4e5a,5b4d57ef-618b-439f-9126-48b4ccad9467
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Paper,21.72,4,0.0,10.6428,d1a13403-3f0c-498a-873a-8c89b87dc2c6,03410c61-1f3e-4e34-952f-7c5b9ac128ee,efe32969-3c1a-4c37-a0ae-35295a30cbb7,5b4d57ef-618b-439f-9126-48b4ccad9467
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,20.16,7,0.0,9.8784,1af64352-c0e4-4817-9911-f036661f854b,d61aac13-6ee9-4bae-a1c5-532686589c87,c1973895-6814-4ddb-bc02-1d14f62e52f9,e1295781-8d76-4712-96c0-a502aa0b0232
First Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,132.79,7,0.0,63.7392,be8f623c-a4e3-435e-88ce-2e88c790f6fa,b620627e-6bcd-44de-b2f2-1d1e981013d4,efe32969-3c1a-4c37-a0ae-35295a30cbb7,a5b86dfd-5602-47e4-b354-a34392767c5f
First Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,12.96,2,0.0,6.2208,be8f623c-a4e3-435e-88ce-2e88c790f6fa,b620627e-6bcd-44de-b2f2-1d1e981013d4,efe32969-3c1a-4c37-a0ae-35295a30cbb7,a5b86dfd-5602-47e4-b354-a34392767c5f
First Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Labels,21.56,7,0.0,10.3488,be8f623c-a4e3-435e-88ce-2e88c790f6fa,b620627e-6bcd-44de-b2f2-1d1e981013d4,396079af-2d9a-4a5c-a4b9-c518258c4e5a,a5b86dfd-5602-47e4-b354-a34392767c5f
Standard Class,Consumer,United States,Lake Elsinore,California,92530,West,Furniture,Chairs,283.92,5,0.2,17.745,624060d2-346c-4380-8324-8892ad9470e4,59559da6-a82f-4ce9-b107-a6603b24e4ac,c1501176-6208-4087-9c61-6d1d04993c21,d8e6f9d2-6399-47f6-83d6-8044221bc445
First Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,22.23,1,0.0,7.3359,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,62883cba-5983-4ffa-8fc3-8acfbcdad95d,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,e3590fc1-315d-48b8-b64c-49c0dd95a8e2
First Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,215.968,2,0.2,18.8972,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,62883cba-5983-4ffa-8fc3-8acfbcdad95d,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,e3590fc1-315d-48b8-b64c-49c0dd95a8e2
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,355.32,9,0.0,99.4896,5cc7576a-d45c-4804-8638-9db9f84be245,7b9a9c7b-0ce8-49b9-9fc1-ce4c9a1981c4,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,87361cff-aa2b-45f7-a8d8-b4e035f0390b
Standard Class,Corporate,United States,Monroe,Louisiana,71203,South,Office Supplies,Paper,12.96,2,0.0,6.2208,a521cde9-7dcb-4bb1-8f63-56e8c4bf16c0,bf6ad975-1c14-4a5c-b9e1-30bebca8ab29,efe32969-3c1a-4c37-a0ae-35295a30cbb7,67237d7f-0db0-4802-aa39-8006fd7b71a0
First Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,18.28,2,0.0,6.2152,f39ab84b-a7a5-41f6-9841-27e120ca20db,fe5b99d3-1171-4834-8e39-52702c32cde5,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,34aade28-cdf0-4a9b-a6e3-5fc9b30d3628
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Art,43.176,3,0.2,4.3176,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,ef80422a-6a18-493a-b235-34c09432da06
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,1983.968,4,0.2,247.996,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,ef80422a-6a18-493a-b235-34c09432da06
First Class,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,28.4,2,0.0,11.076,f37192c4-ddc8-4217-8100-7b72b7943b06,0207210c-4a90-4ffe-874e-1658719affee,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,abf98d52-679f-4858-8232-d1f009c554e8
First Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Accessories,149.97,3,0.0,50.9898,f37192c4-ddc8-4217-8100-7b72b7943b06,0207210c-4a90-4ffe-874e-1658719affee,b5a6b04c-7073-437e-b60c-f9df408ee69b,abf98d52-679f-4858-8232-d1f009c554e8
First Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Art,11.52,4,0.0,3.2256,c62bc230-c796-4fe5-b93b-3f44cb50b26e,20b0ad2b-be5a-4393-a9e8-7a024cd446af,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,d328071a-3110-4e94-81ee-39b1465217ee
First Class,Consumer,United States,Edmonds,Washington,98026,West,Furniture,Tables,1298.55,5,0.0,311.652,c62bc230-c796-4fe5-b93b-3f44cb50b26e,20b0ad2b-be5a-4393-a9e8-7a024cd446af,5116f1a6-0127-4865-9bac-29823fab25ea,d328071a-3110-4e94-81ee-39b1465217ee
First Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Appliances,213.92,4,0.0,62.0368,c62bc230-c796-4fe5-b93b-3f44cb50b26e,20b0ad2b-be5a-4393-a9e8-7a024cd446af,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,d328071a-3110-4e94-81ee-39b1465217ee
First Class,Consumer,United States,Edmonds,Washington,98026,West,Technology,Accessories,25.78,2,0.0,2.578,c62bc230-c796-4fe5-b93b-3f44cb50b26e,20b0ad2b-be5a-4393-a9e8-7a024cd446af,b5a6b04c-7073-437e-b60c-f9df408ee69b,d328071a-3110-4e94-81ee-39b1465217ee
Same Day,Consumer,United States,Santa Ana,California,92704,West,Furniture,Furnishings,18.28,2,0.0,6.2152,4e200593-b51a-4ab7-9c9c-6bfe4112df81,7a290f34-995a-45dc-b134-c1de90a8984f,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,0c29f105-17b7-411e-95ee-e269b1f1ab31
Same Day,Consumer,United States,Santa Ana,California,92704,West,Technology,Accessories,1399.93,7,0.0,601.9699,4e200593-b51a-4ab7-9c9c-6bfe4112df81,7a290f34-995a-45dc-b134-c1de90a8984f,b5a6b04c-7073-437e-b60c-f9df408ee69b,0c29f105-17b7-411e-95ee-e269b1f1ab31
First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,51.84,8,0.0,24.8832,6e259110-e463-4635-bf59-e4707cc1a5c1,c2e5915b-275f-436a-b56a-8b1a95985ba8,efe32969-3c1a-4c37-a0ae-35295a30cbb7,843c2005-51b9-4e48-8f75-896f77dc0140
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,5.344,1,0.2,1.8704,4a1d603b-1abd-4165-bc4b-3480674d3f17,7f2564ed-a0be-410a-ad03-17eebf54dcbd,efe32969-3c1a-4c37-a0ae-35295a30cbb7,8ee79050-ef9d-4285-ad6f-baadb640abb9
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,41.472,8,0.2,14.5152,4a1d603b-1abd-4165-bc4b-3480674d3f17,7f2564ed-a0be-410a-ad03-17eebf54dcbd,efe32969-3c1a-4c37-a0ae-35295a30cbb7,8ee79050-ef9d-4285-ad6f-baadb640abb9
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,3.168,3,0.7,-2.4288,4a1d603b-1abd-4165-bc4b-3480674d3f17,7f2564ed-a0be-410a-ad03-17eebf54dcbd,c1973895-6814-4ddb-bc02-1d14f62e52f9,8ee79050-ef9d-4285-ad6f-baadb640abb9
